course_id,section_id,total_seats_count,open_seats_count,section_days,class_start_time,class_end_time,class_building,class_room
NPM808Z,0101,29,19,Th,4:00pm,6:40pm,JMP2217,2217
NPM809E,0101,39,5,M,4:00pm,6:40pm,JMP2222,2222
NPM809G,0101,17,13,M,7:00pm,9:40pm,JMP2120,2120
NPM809Q,0101,25,22,W,4:00pm,6:40pm,JMP2217,2217
NPM809T,0101,25,10,M,1:00pm,3:40pm,JMP2216,2216
NPM809T,0201,25,5,W,1:00pm,3:40pm,JMP2222,2222
NPM809X,0101,52,6,Th,4:00pm,6:40pm,JMP2121,2121
ENRE447,0101,35,19,M,3:30pm,6:00pm,JMP2121,2121
ENRE620,0101,20,6,TuTh,12:30pm,1:45pm,JMP2217,2217
ENRE640,0101,20,10,F,9:00am,11:40am,JMP2116,2116
ENRE645,0101,20,9,TuTh,9:00am,10:15am,JMP2217,2217
ENRE655,0101,20,14,W,1:00pm,3:40pm,JMP2216,2216
ENRE671,0101,30,9,TuTh,2:00pm,3:15pm,JMP2222,2222
ENSE622,0101,17,10,M,7:00pm,9:40pm,JMP2222,2222
ENSE624,0101,30,27,Th,7:00pm,9:40pm,JMP3201,3201
ENSP102,0101,22,0,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0102,22,0,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0103,23,0,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0104,22,0,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0105,22,2,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0106,22,0,TuTh,9:30am,10:45am,EGR1202,1202
ENSP102,0107,22,9,TuTh,9:30am,10:45am,EGR1202,1202
ENSP250,0101,25,2,MW,4:00pm,5:15pm,SYM0209,0209
ENSP330,0101,35,0,TuTh,12:30pm,1:45pm,ESJ1309,1309
ENSP342,0101,30,0,TuTh,2:00pm,3:15pm,ESJ1309,1309
ENSP370,0101,30,0,MW,11:00am,12:15pm,ATL1114,1114
ENSP400,0101,30,6,TuTh,3:30pm,4:45pm,ESJ0215,0215
ENSP400,0102,30,0,TuTh,3:30pm,4:45pm,ESJ0215,0215
ENST200,0101,20,7,TuTh,9:30am,10:45am,ANS0408,0408
ENST200,0102,20,9,TuTh,9:30am,10:45am,ANS0408,0408
ENST200,0103,20,3,TuTh,9:30am,10:45am,ANS0408,0408
ENST214,0101,30,0,TuTh,12:30pm,1:45pm,ANS0422,0422
ENST233,0101,20,8,TuTh,2:00pm,3:15pm,ANS0408,0408
ENST233,0102,20,4,TuTh,2:00pm,3:15pm,ANS0408,0408
ENST233,0103,20,8,TuTh,2:00pm,3:15pm,ANS0408,0408
ENST233,0104,20,0,TuTh,2:00pm,3:15pm,ANS0408,0408
ENST309,0101,15,6,W,7:30am,8:45am,HJP0210,0210
ENST334,0101,35,19,TuTh,12:30pm,1:45pm,ANS0412,0412
ENST405,0101,40,20,MWF,10:00am,10:50am,ANS0538,0538
ENST421,0101,14,1,TuTh,12:30pm,1:45pm,HJP0210,0210
ENST422,0101,25,9,TuTh,9:30am,10:45am,ANS0422,0422
ENST423,0101,35,18,TuTh,11:00am,12:15pm,ANS0412,0412
ENST430,0101,14,4,MW,2:00pm,2:50pm,EGR3114,3114
ENST452,0101,40,0,TuTh,2:00pm,3:15pm,ANS0422,0422
ENST453,0101,40,22,TuTh,11:00am,12:15pm,ANS0538,0538
ENST462,0101,15,0,F,11:00am,11:50am,ANS0538,0538
ENST470,0101,40,34,M,4:00pm,5:50pm,ANS0538,0538
ENST481,0101,20,0,TuTh,12:30pm,1:45pm,ANS0538,0538
ENST481,0102,20,16,TuTh,12:30pm,1:45pm,ANS0538,0538
ENST486,0101,40,38,F,10:00am,1:00pm,ANS1422,1422
NST499O,0101,24,13,TuTh,11:00am,12:15pm,ANS0422,0422
ENST622,0101,9,5,TuTh,9:30am,10:45am,ANS0422,0422
ENST630,0101,6,2,MW,2:00pm,2:50pm,EGR3114,3114
NST689U,0101,20,14,M,12:00pm,12:50pm,ANS1422,1422
ENST702,0101,12,4,W,11:00am,11:50am,ANS1422,1422
ENST798,0101,40,32,W,12:00pm,12:50pm,ANS0408,0408
ENTM612,0101,20,14,TuTh,12:30pm,1:45pm,PLS1115,1115
NTM798B,0101,20,5,M,2:00pm,4:00pm,ESJB0320,B0320
ENTS625,0101,40,15,M,2:00pm,4:45pm,SQH1120,1120
ENTS632,0101,40,0,W,5:30pm,8:15pm,SQH1105,1105
ENTS641,0101,40,19,Th,5:30pm,8:15pm,CHM2201,2201
ENTS656,0101,24,16,Tu,5:30pm,8:15pm,EGR3102,3102
NTS669J,0101,18,14,Th,2:00pm,4:45pm,AVW1334,1334
NTS749E,0101,18,9,W,9:00am,11:45am,AVW1442,1442
NTS749F,0101,18,14,Th,9:00am,11:45am,AVW1442,1442
NTS759B,0101,16,8,Tu,9:00am,11:45am,AVW1442,1442
NTS759G,0101,24,16,M,1:00pm,3:45pm,MTH0104,0104
EPIB301,0101,23,5,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0102,23,1,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0103,23,3,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0104,23,1,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0105,23,0,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0106,23,5,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0107,23,8,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0108,23,0,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0109,23,9,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0201,20,8,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB301,0202,20,6,TuTh,2:00pm,2:50pm,SKN0200,0200
EPIB330,0101,24,0,TuTh,2:00pm,3:15pm,SPH0307,0307
EPIB611,0101,20,0,W,1:00pm,3:45pm,SPH0307,0307
EPIB637,0101,20,8,Th,1:00pm,3:45pm,ATL1434,1434
EPIB651,0101,20,9,Tu,4:00pm,6:45pm,ATL1434,1434
EPIB653,0101,20,12,W,1:00pm,3:45pm,SPH0227,0227
EPIB661,0101,20,13,M,1:00pm,3:45pm,ATL1434,1434
EPIB740,0101,20,14,M,4:00pm,6:45pm,ATL1434,1434
FGSM398,0101,75,0,M,6:30pm,7:40pm,ESJ0215,0215
FGSM398,0201,75,18,Th,6:30pm,7:40pm,ESJ0215,0215
FMSC110,0101,45,1,TuTh,12:30pm,1:45pm,HBK0103,0103
FMSC190,0101,40,0,MWF,10:00am,10:50am,ATL1114,1114
FMSC260,0201,50,0,TuTh,11:00am,12:15pm,HBK0115,0115
FMSC302,0101,55,25,TuTh,9:30am,10:45am,IRB1207,1207
FMSC310,0201,40,0,TuTh,11:00am,12:15pm,HBK0109,0109
FMSC310,0301,40,0,MWF,11:00am,11:50am,SPH1301,1301
FMSC310,0401,40,0,TuTh,9:30am,10:45am,HBK0103,0103
FMSC310,0501,40,0,TuTh,8:00am,9:15am,SPH0302,0302
FMSC330,0301,60,0,TuTh,12:30pm,1:45pm,KEB1200,1200
FMSC332,0201,40,0,TuTh,12:30pm,1:45pm,SPH1302,1302
FMSC374,0101,35,20,TuTh,9:30am,10:45am,SPH1302,1302
FMSC382,0101,40,14,Th,12:30pm,3:00pm,SPH1301,1301
FMSC383,0101,60,30,MWF,11:00am,11:50am,SPH1303,1303
FMSC498,0101,40,0,TuTh,3:30pm,4:45pm,SPP0225,0225
MSC498P,0101,40,0,TuTh,3:30pm,4:45pm,SPP0225,0225
FREN250,0101,25,13,TuTh,11:00am,12:15pm,JMZ1122,1122
FREN250,0201,25,4,TuTh,12:30pm,1:45pm,JMZ1122,1122
FREN250,0101,25,13,TuTh,11:00am,12:15pm,JMZ1122,1122
FREN250,0201,25,4,TuTh,12:30pm,1:45pm,JMZ1122,1122
REN250H,0101,25,13,TuTh,11:00am,12:15pm,JMZ1122,1122
REN250H,0201,25,4,TuTh,12:30pm,1:45pm,JMZ1122,1122
FREN301,0101,20,13,MW,2:00pm,3:15pm,JMZ1215,1215
FREN301,0201,20,14,TuTh,2:00pm,3:15pm,JMZ1117,1117
FREN302,0101,20,10,TuTh,12:30pm,1:45pm,JMZ2123,2123
REN499D,0101,20,5,MW,2:00pm,3:15pm,JMZ3120,3120
REN499E,0101,30,4,TuTh,9:30am,10:45am,TWS0236,0236
REN499L,0101,20,12,M,4:30pm,7:15pm,JMZ2206,2206
FREN611,0101,10,8,M,4:30pm,7:15pm,JMZ2206,2206
REN699L,0101,10,8,W,4:30pm,7:15pm,JMZ3106A,3106A
GEMS102,0101,180,30,Th,5:00pm,7:00pm,EGR1202,1202
GEMS104,0101,13,0,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0102,13,1,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0103,13,7,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0104,13,0,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0106,13,1,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0107,13,2,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0108,13,5,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0109,13,0,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0110,13,1,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0111,13,0,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0112,13,8,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0113,13,1,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0114,13,1,Tu,5:00pm,6:15pm,ESJ0224,0224
GEMS104,0115,13,5,Tu,5:00pm,6:15pm,ESJ0224,0224
GEOG140,0101,250,49,MWF,1:00pm,1:50pm,ARC0204,0204
GEOG172,0101,100,2,TuTh,2:00pm,3:15pm,SHM2102,2102
GEOG201,0101,240,1,TuTh,9:30am,10:45am,ESJ0224,0224
GEOG202,0101,25,3,MW,11:00am,11:50am,JMZ0220,0220
GEOG202,0102,25,0,MW,11:00am,11:50am,JMZ0220,0220
GEOG202,0103,25,0,MW,11:00am,11:50am,JMZ0220,0220
GEOG202,0104,25,0,MW,11:00am,11:50am,JMZ0220,0220
GEOG212,0101,48,23,W,3:00pm,4:50pm,LEF1158,1158
GEOG301,0101,50,24,TuTh,12:30pm,1:45pm,HJP2242,2242
GEOG306,0101,25,0,MW,9:00am,9:50am,TYD0130,0130
GEOG306,0102,25,12,MW,9:00am,9:50am,TYD0130,0130
GEOG306,0103,25,2,MW,9:00am,9:50am,TYD0130,0130
GEOG306,0104,25,1,MW,9:00am,9:50am,TYD0130,0130
GEOG331,0101,50,6,TuTh,11:00am,12:15pm,CSI1121,1121
GEOG333,0101,25,5,TuTh,2:00pm,3:15pm,LEF1158,1158
GEOG373,0101,25,0,MW,12:00pm,12:50pm,TWS1100,1100
GEOG373,0102,25,0,MW,12:00pm,12:50pm,TWS1100,1100
GEOG373,0103,25,0,MW,12:00pm,12:50pm,TWS1100,1100
GEOG376,0101,24,16,MW,3:00pm,3:50pm,LEF2166,2166
GEOG398,0101,25,3,TuTh,5:00pm,6:15pm,LEF1201,1201
EOG398E,0101,25,3,TuTh,5:00pm,6:15pm,LEF1201,1201
GEOG415,0101,35,5,TuTh,5:00pm,6:15pm,LEF2166,2166
GEOG430,0101,25,15,W,5:00pm,7:30pm,LEF2166,2166
GEOG431,0101,25,0,TuTh,11:00am,12:15pm,LEF1158,1158
GEOG441,0101,40,5,M,4:15pm,6:45pm,ESJ1309,1309
GEOG472,0101,25,13,TuTh,9:30am,10:45am,LEF1158,1158
GEOG473,0101,25,4,MW,10:00am,10:50am,SQH1120,1120
GEOG473,0102,25,19,MW,10:00am,10:50am,SQH1120,1120
GEOG606,0101,24,2,M,5:00pm,7:30pm,LEF1171,1171
GEOG615,0101,35,5,TuTh,5:00pm,6:15pm,LEF2166,2166
GEOG630,0101,25,15,W,5:00pm,7:30pm,LEF2166,2166
GEOG646,PGS1,25,20,M,5:30pm,8:00pm,LEF1158,1158
GEOG653,PGS1,25,22,W,5:30pm,8:00pm,LEF1158,1158
GEOG661,PGS1,25,22,M,5:30pm,8:00pm,LEF1220,1220
GEOG663,PGS1,25,16,M,5:30pm,8:00pm,LEF1106,1106
GEOG670,PGS1,25,17,W,5:30pm,8:00pm,LEF1166,1166
GEOG677,PGS1,25,8,M,5:30pm,8:00pm,LEF1166,1166
GEOG683,PGS1,25,21,W,5:30pm,8:00pm,LEF1106,1106
GEOG732,0101,25,18,M,2:00pm,4:30pm,LEF1158,1158
GEOL100,0101,95,9,MWF,1:00pm,1:50pm,ATL2324,2324
GEOL100,0201,95,1,TuTh,2:00pm,3:15pm,BPS1243,1243
GEOL102,0101,24,13,MWF,9:00am,9:50am,PLS1146,1146
GEOL110,0101,24,0,M,3:00pm,6:00pm,GEO2106,2106
GEOL110,0201,24,0,M,12:00pm,3:00pm,GEO2106,2106
GEOL110,0301,24,0,Tu,9:00am,12:00pm,GEO2106,2106
GEOL110,0401,24,0,Tu,3:30pm,6:30pm,GEO2106,2106
GEOL110,0501,24,0,Th,9:00am,12:00pm,GEO2106,2106
GEOL110,0601,24,0,Th,3:30pm,6:30pm,GEO2106,2106
GEOL110,0901,24,0,W,3:00pm,6:00pm,GEO2106,2106
GEOL120,0201,20,0,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL120,0202,20,1,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL120,0203,20,2,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL120,0204,20,0,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL120,0205,20,0,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL120,0206,20,2,TuTh,3:30pm,4:45pm,CHE2110,2110
GEOL123,0101,20,8,MW,12:00pm,12:50pm,ATL2324,2324
GEOL123,0102,20,2,MW,12:00pm,12:50pm,ATL2324,2324
GEOL123,0103,20,0,MW,12:00pm,12:50pm,ATL2324,2324
GEOL123,0104,20,17,MW,12:00pm,12:50pm,ATL2324,2324
GEOL123,0105,20,4,MW,12:00pm,12:50pm,ATL2324,2324
GEOL123,0106,20,0,MW,12:00pm,12:50pm,ATL2324,2324
GEOL204,0101,20,2,TuTh,9:30am,10:45am,TWS0320,0320
GEOL204,0102,18,3,TuTh,9:30am,10:45am,TWS0320,0320
GEOL204,0103,18,12,TuTh,9:30am,10:45am,TWS0320,0320
GEOL204,0104,18,2,TuTh,9:30am,10:45am,TWS0320,0320
GEOL204,0105,18,12,TuTh,9:30am,10:45am,TWS0320,0320
GEOL204,0106,18,15,TuTh,9:30am,10:45am,TWS0320,0320
GEOL322,0101,22,3,TuTh,11:00am,12:15pm,ATL0201,0201
GEOL340,0101,24,0,TuTh,9:30am,10:45am,CCC1100,1100
GEOL431,0101,20,11,TuTh,12:30pm,1:45pm,PLS1172,1172
GEOL435,0101,10,6,Tu,12:30pm,3:15pm,HBK0108,0108
GEOL443,0101,18,7,TuTh,8:00am,9:15am,PLS1162,1162
GEOL445,0101,20,10,TuTh,12:30pm,1:45pm,PLS1168,1168
GEOL447,0101,20,10,TuTh,3:30pm,4:45pm,PLS1129,1129
GEOL457,0101,10,4,TuTh,11:00am,12:15pm,PLS1146,1146
GEOL488,0101,30,30,F,3:00pm,4:00pm,PLS1140,1140
GEOL497,0101,10,10,W,8:00am,8:50am,PLS1115,1115
GEOL497,0101,10,2,W,8:00am,8:50am,PLS1115,1115
EOL497H,0101,10,2,W,8:00am,8:50am,PLS1115,1115
GEOL635,0101,10,5,Tu,12:30pm,3:15pm,HBK0108,0108
GEOL647,0101,10,4,TuTh,3:30pm,4:45pm,PLS1129,1129
GEOL654,0101,12,9,Th,4:00pm,6:30pm,PLS1162,1162
GEOL657,0101,10,0,TuTh,11:00am,12:15pm,PLS1146,1146
GEOL680,0101,10,5,TuTh,9:30am,10:45am,ATL1106,1106
GEOL683,0101,10,5,W,1:00pm,3:30pm,ATL1106,1106
GEOL688,0101,30,26,F,3:00pm,4:00pm,PLS1140,1140
EOL789Y,0101,10,4,W,2:00pm,4:30pm,HBK0105,0105
GREK112,0101,10,6,MWF,12:00pm,12:50pm,MMH1218,1218
GREK212,0101,7,4,MWF,11:00am,11:50am,MMH1218,1218
GREK301,0101,5,0,MW,12:00pm,1:15pm,KEY0117,0117
REK399A,0101,5,2,MWF,10:00am,10:50am,MMH1218,1218
GREK411,0101,5,1,MW,2:00pm,3:15pm,MMH1218,1218
REK488O,0101,5,5,W,5:00pm,7:40pm,MMH1218,1218
REK688O,0101,7,2,W,5:00pm,7:40pm,MMH1218,1218
GVPT170,0101,25,6,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0102,25,3,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0103,25,2,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0104,25,12,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0105,25,0,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0106,25,1,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0107,25,3,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0108,25,7,MW,10:00am,10:50am,HJP0226,0226
GVPT170,0109,25,6,MW,10:00am,10:50am,HJP0226,0226
GVPT200,0101,25,1,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0102,25,3,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0103,25,2,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0104,25,11,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0105,25,1,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0106,25,6,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0107,25,19,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0108,25,0,MW,10:00am,10:50am,TYD0130,0130
GVPT200,0109,25,9,MW,10:00am,10:50am,TYD0130,0130
GVPT201,0201,25,12,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0202,25,25,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0203,25,9,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0204,25,0,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0205,25,11,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0206,25,3,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0207,25,3,MW,2:00pm,2:50pm,SPH1312,1312
GVPT201,0208,25,8,MW,2:00pm,2:50pm,SPH1312,1312
GVPT204,0101,20,12,MW,10:00am,10:50am,JMZ0220,0220
GVPT204,0102,20,0,MW,10:00am,10:50am,JMZ0220,0220
GVPT204,0103,20,1,MW,10:00am,10:50am,JMZ0220,0220
GVPT204,0104,20,15,MW,10:00am,10:50am,JMZ0220,0220
GVPT204,0105,20,0,MW,10:00am,10:50am,JMZ0220,0220
GVPT204,0106,20,1,MW,10:00am,10:50am,JMZ0220,0220
GVPT241,0101,25,14,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0102,25,0,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0103,25,23,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0104,25,9,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0105,25,1,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0106,25,2,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0107,25,11,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT241,0108,25,10,TuTh,2:00pm,2:50pm,KEY0106,0106
GVPT273,0101,25,12,MW,3:30pm,4:20pm,TYD1102,1102
GVPT273,0102,25,5,MW,3:30pm,4:20pm,TYD1102,1102
GVPT273,0103,25,3,MW,3:30pm,4:20pm,TYD1102,1102
GVPT282,0101,25,4,TuTh,11:00am,11:50am,JMZ0220,0220
GVPT282,0102,25,2,TuTh,11:00am,11:50am,JMZ0220,0220
GVPT282,0103,25,4,TuTh,11:00am,11:50am,JMZ0220,0220
GVPT282,0104,25,0,TuTh,11:00am,11:50am,JMZ0220,0220
GVPT282,0105,25,0,TuTh,11:00am,11:50am,JMZ0220,0220
GVPT282,0106,25,3,TuTh,11:00am,11:50am,JMZ0220,0220
VPT289K,0101,20,13,M,12:00pm,12:50pm,ESJ1309,1309
VPT289U,0101,40,3,M,11:00am,11:50am,KEY0116,0116
GVPT306,0101,30,0,TuTh,12:30pm,1:45pm,TYD1101,1101
GVPT317,0101,40,26,W,6:30pm,9:15pm,TYD1118,1118
GVPT320,0101,25,1,TuTh,11:00am,12:15pm,TYD2111,2111
GVPT331,0101,25,1,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT331,0102,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT331,0103,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT331,0104,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT331,0105,25,2,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT331,0106,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
GVPT355,0101,40,7,W,3:30pm,6:15pm,ESJ1309,1309
GVPT356,0101,42,17,M,2:00pm,4:45pm,TYD2106,2106
VPT368A,0101,35,2,TuTh,11:00am,12:15pm,TYD0117,0117
VPT368C,0101,20,0,MW,1:00pm,2:15pm,PLS1113,1113
VPT368N,0101,40,14,W,5:00pm,7:30pm,ASY3203,3203
VPT368P,0101,35,0,TuTh,2:00pm,3:15pm,TWS1310,1310
GVPT388,0101,15,7,W,6:30pm,9:15pm,TYD1114,1114
GVPT388,0101,20,10,Tu,11:00am,1:45pm,SKN1115,1115
VPT388M,0101,15,7,W,6:30pm,9:15pm,TYD1114,1114
VPT388R,0101,20,10,Tu,11:00am,1:45pm,SKN1115,1115
GVPT390,0101,30,7,TuTh,12:30pm,1:45pm,TYD1118,1118
GVPT404,0101,30,0,TuTh,12:30pm,1:45pm,TYD0102,0102
VPT409G,0101,30,2,TuTh,3:30pm,4:45pm,TYD0102,0102
VPT409H,0101,20,5,M,2:00pm,4:45pm,CHI2113,2113
VPT409W,0101,30,3,TuTh,2:00pm,3:15pm,TYD1132,1132
GVPT411,0101,30,0,MW,2:00pm,3:15pm,TYD1132,1132
GVPT423,0101,30,3,Tu,2:00pm,4:45pm,TYD1108,1108
VPT429B,0101,25,14,TuTh,9:30am,10:45am,PLS1129,1129
VPT429D,0101,30,25,TuTh,3:30pm,4:45pm,TYD2109,2109
VPT429I,0101,25,20,TuTh,3:30pm,4:45pm,TYD2102,2102
GVPT432,0101,70,38,MW,3:00pm,4:15pm,LEF2205,2205
VPT439I,0101,30,5,MW,10:00am,11:15am,TLF1101,1101
VPT449E,0101,6,0,MW,11:00am,12:15pm,TWS0205,0205
VPT449G,0101,30,16,TuTh,3:30pm,4:45pm,TYD0111,0111
GVPT454,0101,30,1,MW,2:00pm,3:15pm,HJP2242,2242
GVPT456,0101,30,0,TuTh,11:00am,12:15pm,TYD1132,1132
GVPT457,0101,75,12,TuTh,2:00pm,3:15pm,TYD1102,1102
VPT459C,0101,30,0,TuTh,3:30pm,4:45pm,TYD1102,1102
VPT459D,0101,30,0,TuTh,12:30pm,1:45pm,TYD1114,1114
VPT459F,0101,30,3,TuTh,2:00pm,3:15pm,TYD1114,1114
VPT459H,0101,20,1,Th,2:00pm,4:45pm,TYD1108,1108
VPT459J,0101,30,2,MW,3:30pm,4:45pm,TYD1114,1114
VPT459K,0101,30,0,TuTh,11:00am,12:15pm,TYD2106,2106
GVPT461,0101,30,13,Th,6:30pm,9:15pm,TYD2102,2102
GVPT475,0101,30,21,TuTh,3:30pm,4:45pm,TYD1114,1114
VPT479B,0101,30,6,TuTh,2:00pm,3:15pm,TYD1101,1101
VPT479H,0101,20,17,TuTh,12:30pm,1:45pm,TYD2111,2111
GVPT605,0101,31,10,M,2:00pm,4:45pm,TYD0102,0102
GVPT605,PCR1,5,5,M,2:00pm,4:45pm,TYD0102,0102
GVPT606,0101,31,10,Tu,3:30pm,6:15pm,TYD1132,1132
GVPT606,PCR1,5,5,Tu,3:30pm,6:15pm,TYD1132,1132
GVPT621,PCA1,10,2,Tu,6:00pm,9:00pm,TYD2102,2102
GVPT624,0101,15,10,Tu,2:00pm,4:45pm,TYD1118,1118
GVPT624,PCA1,10,9,Tu,2:00pm,4:45pm,TYD1118,1118
GVPT685,PCA1,15,2,Th,6:00pm,9:00pm,LEF1208,1208
GVPT722,0101,12,0,Tu,10:00am,12:45pm,TYD1111,1111
VPT729B,0101,12,5,Tu,10:00am,12:45pm,TYD1136,1136
VPT729Q,PCR1,35,10,Tu,11:00am,1:45pm,SQH1101,1101
GVPT771,0101,12,3,Th,9:30am,12:15pm,TYD1111,1111
GVPT803,0101,12,4,Th,2:00pm,4:45pm,TYD1111,1111
VPT808C,0101,12,7,Th,2:00pm,4:45pm,TYD1136,1136
VPT808I,PCR1,35,10,Th,2:00pm,4:45pm,SQH1103,1103
GVPT831,0101,12,0,M,1:00pm,3:45pm,ESJ1309,1309
GVPT870,0101,12,9,W,1:00pm,3:45pm,TYD1111,1111
VPT879R,PCR1,35,10,W,2:00pm,4:45pm,TWS0201,0201
VPT888A,0101,12,2,Tu,1:30pm,4:15pm,TYD1136,1136
HACS101,0101,45,0,MW,11:00am,11:50am,PFR1105,1105
HACS101,0201,45,3,MW,12:00pm,12:50pm,PFR1105,1105
HACS202,0101,52,17,Tu,6:30pm,9:15pm,PHY4311,4311
ACS208A,0101,20,0,TuTh,2:00pm,3:15pm,VMH1311,1311
ACS208E,0101,24,13,W,3:00pm,5:45pm,PFR0103,0103
ACS208I,0101,30,0,TuTh,11:00am,12:15pm,PFR1111,1111
ACS208Z,0101,30,0,Th,5:30pm,8:15pm,PFR1111,1111
HACS297,0101,25,0,TuTh,12:30pm,1:45pm,PFR1111,1111
ACS318A,0101,75,0,W,6:30pm,8:30pm,PFR1105,1105
ACS408C,0101,26,13,Th,6:30pm,9:15pm,PHY4311B,4311B
ACS408P,0101,26,4,TuTh,9:30am,10:45am,PHY4311B,4311B
ACS408T,0101,26,0,M,5:00pm,7:45pm,PHY4311B,4311B
ACS408V,0101,26,0,TuTh,5:00pm,6:15pm,PHY4311B,4311B
HBUS105,0101,65,5,TuTh,9:30am,10:45am,PFR1105,1105
HDCC106,0101,15,0,TuTh,12:30pm,1:45pm,PFR0111,0111
HDCC106,0201,15,0,TuTh,11:00am,12:15pm,PFR0111,0111
HDCC106,0301,15,0,TuTh,2:00pm,3:15pm,PFR0111,0111
HDCC106,0401,15,4,TuTh,9:30am,10:45am,PFR0111,0111
HDCC106,0501,15,3,MW,2:00pm,3:15pm,PFR0111,0111
DCC209B,0101,17,0,TuTh,9:30am,10:45am,PFR1111,1111
DCC209C,0101,17,0,TuTh,2:00pm,3:15pm,PFR1111,1111
DCC209D,0101,17,5,W,4:00pm,6:30pm,PFR0111,0111
HESI217,0101,25,2,TuTh,2:00pm,3:15pm,EDU2119,2119
HESI217,0201,25,0,TuTh,12:30pm,1:45pm,TYD2106,2106
HESI217,0301,25,3,MW,11:00am,12:15pm,ASY3203,3203
ESI318E,0101,25,2,TuTh,11:00am,12:15pm,ATL1114,1114
ESI318G,0101,55,25,W,3:30pm,6:30pm,TYD1132,1132
ESI318J,0101,25,0,MW,6:30pm,7:45pm,ESJ2212,2212
ESI318O,0101,40,6,Tu,6:00pm,8:30pm,TWS0310,0310
ESI318R,0101,12,11,M,6:00pm,9:00pm,ERCB0170E,B0170E
ESI318T,0101,8,0,Tu,6:00pm,9:00pm,ERCB0170E,B0170E
HESI417,0101,25,8,W,2:00pm,4:45pm,HJP2217,2217
HESI421,0101,20,1,TuTh,2:00pm,3:15pm,JMZ0205,0205
